model,ae_bottleneck,quant,roi,sample_id,frame_id,n_inview,n_inview_veh,n_inview_ped,payload_bytes,n_pred,tp,fp,fn,tp_veh,fp_veh,fn_veh,tp_ped,fp_ped,fn_ped,loc_err_sum,loc_err_sq_sum,loc_err_sum_veh,loc_err_sum_ped,conf_00,conf_01,conf_02,conf_10,conf_11,conf_12,conf_20,conf_21,conf_22
ae128,128,per_channel_uint4,0.0,moving_ego_pps200000_low_8loops_stride2_000002_frame82048,82048,0,0,0,134711,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,913523,1658,95,931,5116,0,65,132,80
ae128,128,per_channel_uint4,0.3,moving_ego_pps200000_low_8loops_stride2_000002_frame82048,82048,0,0,0,97247,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,723835,191278,163,926,5121,0,60,130,87
ae128,128,per_channel_uint4,0.5,moving_ego_pps200000_low_8loops_stride2_000002_frame82048,82048,0,0,0,78880,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,913237,1787,252,1265,4782,0,39,144,94
ae128,128,per_channel_uint4,0.7,moving_ego_pps200000_low_8loops_stride2_000002_frame82048,82048,0,0,0,56650,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,913175,1834,267,1262,4785,0,39,144,94
ae128,128,per_channel_uint4,0.9,moving_ego_pps200000_low_8loops_stride2_000002_frame82048,82048,0,0,0,32622,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,345044,569886,346,991,4956,100,81,145,51
ae128,128,per_channel_uint4,0.98,moving_ego_pps200000_low_8loops_stride2_000002_frame82048,82048,0,0,0,14937,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,192099,723177,0,97,5950,0,0,277,0
ae128,128,per_channel_uint8,0.0,moving_ego_pps200000_low_8loops_stride2_000005_frame82054,82054,0,0,0,349197,1,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,912558,1923,350,921,5543,0,65,144,96
ae128,128,per_channel_uint8,0.3,moving_ego_pps200000_low_8loops_stride2_000005_frame82054,82054,0,0,0,252537,1,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,912384,2090,357,893,5571,0,65,144,96
ae128,128,per_channel_uint8,0.5,moving_ego_pps200000_low_8loops_stride2_000005_frame82054,82054,0,0,0,202401,1,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,912227,2275,329,870,5594,0,63,146,96
ae128,128,per_channel_uint8,0.7,moving_ego_pps200000_low_8loops_stride2_000005_frame82054,82054,0,0,0,138002,1,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,912231,2253,347,876,5588,0,63,146,96
ae128,128,per_channel_uint8,0.9,moving_ego_pps200000_low_8loops_stride2_000005_frame82054,82054,0,0,0,65938,1,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,337132,577214,485,697,5767,0,39,168,98
ae128,128,per_channel_uint8,0.98,moving_ego_pps200000_low_8loops_stride2_000005_frame82054,82054,0,0,0,25286,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,128548,786265,18,0,6464,0,0,277,28
ae128,128,per_channel_uint6,0.0,moving_ego_pps200000_low_8loops_stride2_000005_frame82054,82054,0,0,0,267369,1,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,912589,1895,347,939,5525,0,65,144,96
ae128,128,per_channel_uint6,0.3,moving_ego_pps200000_low_8loops_stride2_000005_frame82054,82054,0,0,0,193025,1,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,912443,2033,355,903,5561,0,65,144,96
ae128,128,per_channel_uint6,0.5,moving_ego_pps200000_low_8loops_stride2_000005_frame82054,82054,0,0,0,156156,1,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,912253,2257,321,867,5597,0,63,146,96
ae128,128,per_channel_uint6,0.7,moving_ego_pps200000_low_8loops_stride2_000005_frame82054,82054,0,0,0,108165,1,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,912238,2252,341,855,5609,0,63,146,96
ae128,128,per_channel_uint6,0.9,moving_ego_pps200000_low_8loops_stride2_000005_frame82054,82054,0,0,0,53599,1,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,302468,611869,494,662,5802,0,34,171,100
ae128,128,per_channel_uint6,0.98,moving_ego_pps200000_low_8loops_stride2_000005_frame82054,82054,0,0,0,22155,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,126976,787841,14,0,6464,0,0,279,26
ae128,128,per_channel_uint4,0.0,moving_ego_pps200000_low_8loops_stride2_000005_frame82054,82054,0,0,0,133249,1,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,912481,2001,349,930,5534,0,65,144,96
ae128,128,per_channel_uint4,0.3,moving_ego_pps200000_low_8loops_stride2_000005_frame82054,82054,0,0,0,96484,1,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,912392,2081,358,922,5542,0,64,145,96
ae128,128,per_channel_uint4,0.5,moving_ego_pps200000_low_8loops_stride2_000005_frame82054,82054,0,0,0,80051,1,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,912259,2219,353,939,5525,0,62,147,96
ae128,128,per_channel_uint4,0.7,moving_ego_pps200000_low_8loops_stride2_000005_frame82054,82054,0,0,0,58741,1,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,912206,2251,374,891,5573,0,63,146,96
ae128,128,per_channel_uint4,0.9,moving_ego_pps200000_low_8loops_stride2_000005_frame82054,82054,0,0,0,33460,1,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,897753,16537,541,1284,5180,0,21,179,105
ae128,128,per_channel_uint4,0.98,moving_ego_pps200000_low_8loops_stride2_000005_frame82054,82054,0,0,0,15679,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,121650,793175,6,0,6464,0,0,295,10
ae128,128,per_channel_uint8,0.0,moving_ego_pps200000_low_8loops_stride2_000010_frame82064,82064,0,0,0,348669,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,912100,1848,0,1945,5314,0,345,48,0
ae128,128,per_channel_uint8,0.3,moving_ego_pps200000_low_8loops_stride2_000010_frame82064,82064,0,0,0,264586,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,911949,1999,0,1885,5374,0,341,52,0
ae128,128,per_channel_uint8,0.5,moving_ego_pps200000_low_8loops_stride2_000010_frame82064,82064,0,0,0,214551,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,911767,2181,0,1598,5661,0,316,77,0
ae128,128,per_channel_uint8,0.7,moving_ego_pps200000_low_8loops_stride2_000010_frame82064,82064,0,0,0,151237,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,911722,2226,0,1623,5636,0,316,77,0
ae128,128,per_channel_uint8,0.9,moving_ego_pps200000_low_8loops_stride2_000010_frame82064,82064,0,0,0,76890,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,555667,358222,59,1115,6052,92,210,183,0
ae128,128,per_channel_uint8,0.98,moving_ego_pps200000_low_8loops_stride2_000010_frame82064,82064,0,0,0,21403,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,98762,815172,14,0,7259,0,133,260,0
ae128,128,per_channel_uint6,0.0,moving_ego_pps200000_low_8loops_stride2_000010_frame82064,82064,0,0,0,266976,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,912115,1833,0,1943,5316,0,340,53,0
ae128,128,per_channel_uint6,0.3,moving_ego_pps200000_low_8loops_stride2_000010_frame82064,82064,0,0,0,203657,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,911637,2311,0,1899,5360,0,340,53,0
ae128,128,per_channel_uint6,0.5,moving_ego_pps200000_low_8loops_stride2_000010_frame82064,82064,0,0,0,166302,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,911840,2108,0,1581,5678,0,316,77,0
ae128,128,per_channel_uint6,0.7,moving_ego_pps200000_low_8loops_stride2_000010_frame82064,82064,0,0,0,118220,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,911739,2209,0,1611,5648,0,316,77,0
ae128,128,per_channel_uint6,0.9,moving_ego_pps200000_low_8loops_stride2_000010_frame82064,82064,0,0,0,63442,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,429702,484161,85,994,6154,111,207,186,0
ae128,128,per_channel_uint6,0.98,moving_ego_pps200000_low_8loops_stride2_000010_frame82064,82064,0,0,0,18369,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,98105,815833,10,0,7259,0,133,260,0
ae128,128,per_channel_uint4,0.0,moving_ego_pps200000_low_8loops_stride2_000010_frame82064,82064,0,0,0,132955,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,912038,1910,0,1819,5440,0,319,74,0
ae128,128,per_channel_uint4,0.3,moving_ego_pps200000_low_8loops_stride2_000010_frame82064,82064,0,0,0,102845,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,911573,2375,0,1734,5525,0,323,70,0
ae128,128,per_channel_uint4,0.5,moving_ego_pps200000_low_8loops_stride2_000010_frame82064,82064,0,0,0,85383,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,911295,2653,0,1306,5953,0,316,77,0
ae128,128,per_channel_uint4,0.7,moving_ego_pps200000_low_8loops_stride2_000010_frame82064,82064,0,0,0,64028,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,703712,210236,0,1426,5833,0,316,77,0
ae128,128,per_channel_uint4,0.9,moving_ego_pps200000_low_8loops_stride2_000010_frame82064,82064,0,0,0,38453,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,909207,4702,39,1387,5795,77,290,103,0
ae128,128,per_channel_uint4,0.98,moving_ego_pps200000_low_8loops_stride2_000010_frame82064,82064,0,0,0,12813,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,178992,734956,0,410,6849,0,133,260,0
ae128,128,per_channel_uint8,0.0,moving_ego_pps200000_low_8loops_stride2_000016_frame82076,82076,0,0,0,350138,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,918697,741,62,627,1028,0,333,0,112
ae128,128,per_channel_uint8,0.3,moving_ego_pps200000_low_8loops_stride2_000016_frame82076,82076,0,0,0,271914,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,918642,793,65,621,1034,0,332,0,113
ae128,128,per_channel_uint8,0.5,moving_ego_pps200000_low_8loops_stride2_000016_frame82076,82076,0,0,0,226613,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,918315,1099,86,443,1196,16,383,0,62
ae128,128,per_channel_uint8,0.7,moving_ego_pps200000_low_8loops_stride2_000016_frame82076,82076,0,0,0,158610,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,918198,1205,97,477,1156,22,380,0,65
ae128,128,per_channel_uint8,0.9,moving_ego_pps200000_low_8loops_stride2_000016_frame82076,82076,0,0,0,77569,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,465367,453946,187,796,814,45,180,235,30
ae128,128,per_channel_uint8,0.98,moving_ego_pps200000_low_8loops_stride2_000016_frame82076,82076,0,0,0,24236,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,113743,805252,505,0,1655,0,0,445,0
ae128,128,per_channel_uint6,0.0,moving_ego_pps200000_low_8loops_stride2_000016_frame82076,82076,0,0,0,267467,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,918763,682,55,628,1027,0,338,0,107
ae128,128,per_channel_uint6,0.3,moving_ego_pps200000_low_8loops_stride2_000016_frame82076,82076,0,0,0,209847,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,918690,753,57,622,1033,0,338,0,107
ae128,128,per_channel_uint6,0.5,moving_ego_pps200000_low_8loops_stride2_000016_frame82076,82076,0,0,0,176208,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,918317,1098,85,443,1194,18,380,0,65
ae128,128,per_channel_uint6,0.7,moving_ego_pps200000_low_8loops_stride2_000016_frame82076,82076,0,0,0,124758,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,917805,1603,92,478,1155,22,376,0,69
ae128,128,per_channel_uint6,0.9,moving_ego_pps200000_low_8loops_stride2_000016_frame82076,82076,0,0,0,63722,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,908378,10930,192,861,753,41,379,35,31
ae128,128,per_channel_uint6,0.98,moving_ego_pps200000_low_8loops_stride2_000016_frame82076,82076,0,0,0,21343,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,116548,802470,482,0,1655,0,0,445,0
ae128,128,per_channel_uint4,0.0,moving_ego_pps200000_low_8loops_stride2_000016_frame82076,82076,0,0,0,134298,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,918661,801,38,627,1028,0,341,0,104
ae128,128,per_channel_uint4,0.3,moving_ego_pps200000_low_8loops_stride2_000016_frame82076,82076,0,0,0,107380,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,918662,777,61,604,1051,0,332,0,113
ae128,128,per_channel_uint4,0.5,moving_ego_pps200000_low_8loops_stride2_000016_frame82076,82076,0,0,0,92297,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,918485,940,75,471,1167,17,398,0,47
ae128,128,per_channel_uint4,0.7,moving_ego_pps200000_low_8loops_stride2_000016_frame82076,82076,0,0,0,68563,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,918537,895,68,478,1157,20,414,0,31
ae128,128,per_channel_uint4,0.9,moving_ego_pps200000_low_8loops_stride2_000016_frame82076,82076,0,0,0,39606,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,426497,492865,138,808,811,36,189,230,26
ae128,128,per_channel_uint4,0.98,moving_ego_pps200000_low_8loops_stride2_000016_frame82076,82076,0,0,0,15008,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,110676,808670,154,0,1655,0,0,445,0
ae128,128,per_channel_uint8,0.0,moving_ego_pps200000_low_8loops_stride2_000025_frame82094,82094,1,1,0,349779,1,1,0,0,1,0,0,0,0,0,0.4740047798204873,0.22468053129266863,0.4740047798204873,0.0,914608,1544,0,709,4247,0,480,12,0
ae128,128,per_channel_uint8,0.3,moving_ego_pps200000_low_8loops_stride2_000025_frame82094,82094,1,1,0,267826,1,1,0,0,1,0,0,0,0,0,0.4282898480087313,0.18343219390734217,0.4282898480087313,0.0,914591,1561,0,778,4178,0,480,12,0
ae128,128,per_channel_uint8,0.5,moving_ego_pps200000_low_8loops_stride2_000025_frame82094,82094,1,1,0,219879,1,1,0,0,1,0,0,0,0,0,0.5034531878126016,0.25346511231867075,0.5034531878126016,0.0,914166,1982,4,629,4327,0,480,12,0
ae128,128,per_channel_uint8,0.7,moving_ego_pps200000_low_8loops_stride2_000025_frame82094,82094,1,1,0,156806,1,1,0,0,1,0,0,0,0,0,0.5006582390932138,0.2506586723719177,0.5006582390932138,0.0,914270,1870,12,652,4301,3,480,12,0
ae128,128,per_channel_uint8,0.9,moving_ego_pps200000_low_8loops_stride2_000025_frame82094,82094,1,1,0,77327,1,1,0,0,1,0,0,0,0,0,1.2491874881683576,1.5604693805963705,1.2491874881683576,0.0,432907,483085,160,900,4047,9,391,101,0
ae128,128,per_channel_uint8,0.98,moving_ego_pps200000_low_8loops_stride2_000025_frame82094,82094,1,1,0,31987,1,1,0,0,1,0,0,0,0,0,0.495497580132873,0.2455178519175329,0.495497580132873,0.0,162617,753535,0,734,4222,0,307,185,0
ae128,128,per_channel_uint6,0.0,moving_ego_pps200000_low_8loops_stride2_000025_frame82094,82094,1,1,0,266921,1,1,0,0,1,0,0,0,0,0,0.467089874397792,0.21817295076494508,0.467089874397792,0.0,914625,1527,0,694,4262,0,480,12,0
ae128,128,per_channel_uint6,0.3,moving_ego_pps200000_low_8loops_stride2_000025_frame82094,82094,1,1,0,206004,1,1,0,0,1,0,0,0,0,0,0.4218228680314737,0.17793453199429807,0.4218228680314737,0.0,914600,1552,0,767,4189,0,480,12,0
ae128,128,per_channel_uint6,0.5,moving_ego_pps200000_low_8loops_stride2_000025_frame82094,82094,1,1,0,170485,1,1,0,0,1,0,0,0,0,0,0.512054110127942,0.2621994116989185,0.512054110127942,0.0,914177,1972,3,648,4308,0,480,12,0
ae128,128,per_channel_uint6,0.7,moving_ego_pps200000_low_8loops_stride2_000025_frame82094,82094,1,1,0,123750,1,1,0,0,1,0,0,0,0,0,0.4879513662729899,0.23809653584767754,0.4879513662729899,0.0,914278,1863,11,695,4259,2,480,12,0
ae128,128,per_channel_uint6,0.9,moving_ego_pps200000_low_8loops_stride2_000025_frame82094,82094,1,1,0,64448,1,1,0,0,1,0,0,0,0,0,1.2367136696670649,1.529460700741378,1.2367136696670649,0.0,379312,536600,240,936,4010,10,391,101,0
ae128,128,per_channel_uint6,0.98,moving_ego_pps200000_low_8loops_stride2_000025_frame82094,82094,1,1,0,27385,1,1,0,0,1,0,0,0,0,0,0.5080317255621783,0.2580962341776845,0.5080317255621783,0.0,162880,753272,0,775,4181,0,307,185,0
ae128,128,per_channel_uint4,0.0,moving_ego_pps200000_low_8loops_stride2_000025_frame82094,82094,1,1,0,131927,2,1,1,0,1,1,0,0,0,0,0.6708457980164704,0.450034084716355,0.6708457980164704,0.0,914484,1663,5,745,4211,0,480,12,0
ae128,128,per_channel_uint4,0.3,moving_ego_pps200000_low_8loops_stride2_000025_frame82094,82094,1,1,0,103663,2,1,1,0,1,1,0,0,0,0,0.6085627278930772,0.37034859378066354,0.6085627278930772,0.0,914514,1638,0,805,4151,0,480,12,0
ae128,128,per_channel_uint4,0.5,moving_ego_pps200000_low_8loops_stride2_000025_frame82094,82094,1,1,0,87557,1,1,0,0,1,0,0,0,0,0,0.41659173715589337,0.17354867546656494,0.41659173715589337,0.0,914259,1887,6,601,4355,0,480,12,0
ae128,128,per_channel_uint4,0.7,moving_ego_pps200000_low_8loops_stride2_000025_frame82094,82094,1,1,0,67416,1,1,0,0,1,0,0,0,0,0,0.5009798138029076,0.25098077383799594,0.5009798138029076,0.0,914413,1730,9,555,4401,0,480,12,0
ae128,128,per_channel_uint4,0.9,moving_ego_pps200000_low_8loops_stride2_000025_frame82094,82094,1,1,0,39007,0,0,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,912485,3645,22,1522,3434,0,485,7,0
ae128,128,per_channel_uint4,0.98,moving_ego_pps200000_low_8loops_stride2_000025_frame82094,82094,1,1,0,19085,0,0,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,912726,3426,0,2749,2207,0,492,0,0
ae128,128,per_channel_uint8,0.0,moving_ego_pps200000_low_8loops_stride2_000026_frame82096,82096,1,1,0,349269,1,1,0,0,1,0,0,0,0,0,0.7304537155077696,0.5335626304991056,0.7304537155077696,0.0,915198,1383,0,484,4074,0,453,8,0
ae128,128,per_channel_uint8,0.3,moving_ego_pps200000_low_8loops_stride2_000026_frame82096,82096,1,1,0,271454,2,1,1,0,1,1,0,0,0,0,1.0454493395965858,1.0929643216629374,1.0454493395965858,0.0,915242,1339,0,486,4072,0,454,7,0
ae128,128,per_channel_uint8,0.5,moving_ego_pps200000_low_8loops_stride2_000026_frame82096,82096,1,1,0,223851,2,1,1,0,1,1,0,0,0,0,1.0885987613969963,1.1850472633150744,1.0885987613969963,0.0,914647,1934,0,386,4172,0,452,9,0
ae128,128,per_channel_uint8,0.7,moving_ego_pps200000_low_8loops_stride2_000026_frame82096,82096,1,1,0,159750,2,1,1,0,1,1,0,0,0,0,1.0942849258409355,1.1974594989227016,1.0942849258409355,0.0,914780,1801,0,432,4126,0,452,9,0
ae128,128,per_channel_uint8,0.9,moving_ego_pps200000_low_8loops_stride2_000026_frame82096,82096,1,1,0,79002,0,0,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,398621,517815,145,642,3907,9,449,12,0
ae128,128,per_channel_uint8,0.98,moving_ego_pps200000_low_8loops_stride2_000026_frame82096,82096,1,1,0,36019,2,1,1,0,1,1,0,0,0,0,0.6387936127319821,0.40805727966717753,0.6387936127319821,0.0,183064,733392,125,671,3887,0,241,182,38
ae128,128,per_channel_uint6,0.0,moving_ego_pps200000_low_8loops_stride2_000026_frame82096,82096,1,1,0,266804,1,1,0,0,1,0,0,0,0,0,0.7245836088063262,0.5250214061507992,0.7245836088063262,0.0,915207,1374,0,492,4066,0,452,9,0
ae128,128,per_channel_uint6,0.3,moving_ego_pps200000_low_8loops_stride2_000026_frame82096,82096,1,1,0,209454,2,1,1,0,1,1,0,0,0,0,1.031198428385426,1.0633701987045727,1.031198428385426,0.0,915235,1346,0,494,4064,0,452,9,0
ae128,128,per_channel_uint6,0.5,moving_ego_pps200000_low_8loops_stride2_000026_frame82096,82096,1,1,0,173357,2,1,1,0,1,1,0,0,0,0,1.081194748596318,1.1689820843922554,1.081194748596318,0.0,914679,1902,0,390,4168,0,451,10,0
ae128,128,per_channel_uint6,0.7,moving_ego_pps200000_low_8loops_stride2_000026_frame82096,82096,1,1,0,126047,2,1,1,0,1,1,0,0,0,0,1.0771293465808778,1.1602076292657486,1.0771293465808778,0.0,914796,1785,0,439,4119,0,452,9,0
ae128,128,per_channel_uint6,0.9,moving_ego_pps200000_low_8loops_stride2_000026_frame82096,82096,1,1,0,65423,1,1,0,0,1,0,0,0,0,0,1.093781783091552,1.1963585890229347,1.093781783091552,0.0,391263,525149,169,639,3904,15,449,12,0
ae128,128,per_channel_uint6,0.98,moving_ego_pps200000_low_8loops_stride2_000026_frame82096,82096,1,1,0,31623,2,1,1,0,1,1,0,0,0,0,0.3653498752971864,0.13348053137966964,0.3653498752971864,0.0,166370,750086,125,557,4001,0,234,190,37
ae128,128,per_channel_uint4,0.0,moving_ego_pps200000_low_8loops_stride2_000026_frame82096,82096,1,1,0,131677,1,1,0,0,1,0,0,0,0,0,0.7456686632223826,0.5560217553118549,0.7456686632223826,0.0,915231,1350,0,547,4011,0,454,7,0
ae128,128,per_channel_uint4,0.3,moving_ego_pps200000_low_8loops_stride2_000026_frame82096,82096,1,1,0,105003,2,1,1,0,1,1,0,0,0,0,1.1565889872210142,1.3376980853609315,1.1565889872210142,0.0,915257,1324,0,584,3974,0,452,9,0
ae128,128,per_channel_uint4,0.5,moving_ego_pps200000_low_8loops_stride2_000026_frame82096,82096,1,1,0,89124,2,1,1,0,1,1,0,0,0,0,1.206766856152051,1.456286245107105,1.206766856152051,0.0,914657,1924,0,419,4139,0,450,11,0
ae128,128,per_channel_uint4,0.7,moving_ego_pps200000_low_8loops_stride2_000026_frame82096,82096,1,1,0,68817,2,1,1,0,1,1,0,0,0,0,1.1186732178409509,1.2514297683146276,1.1186732178409509,0.0,914706,1875,0,408,4150,0,451,10,0
ae128,128,per_channel_uint4,0.9,moving_ego_pps200000_low_8loops_stride2_000026_frame82096,82096,1,1,0,39978,1,1,0,0,1,0,0,0,0,0,0.9913631526746308,0.9828009004809833,0.9913631526746308,0.0,363442,552961,178,339,4201,18,449,12,0
ae128,128,per_channel_uint4,0.98,moving_ego_pps200000_low_8loops_stride2_000026_frame82096,82096,1,1,0,21879,2,1,1,0,1,1,0,0,0,0,0.9506591669251067,0.9037528516587378,0.9506591669251067,0.0,150583,765871,127,384,4174,0,215,203,43
ae128,128,per_channel_uint8,0.0,moving_ego_pps200000_low_8loops_stride2_000045_frame82134,82134,3,3,0,348739,7,3,4,0,3,4,0,0,0,0,2.8415249960493565,2.8556095643037342,2.8415249960493565,0.0,914308,1421,0,461,4938,0,455,17,0
ae128,128,per_channel_uint8,0.3,moving_ego_pps200000_low_8loops_stride2_000045_frame82134,82134,3,3,0,263499,7,3,4,0,3,4,0,0,0,0,2.8053926432746805,2.7789893780173593,2.8053926432746805,0.0,914341,1388,0,479,4920,0,455,17,0
ae128,128,per_channel_uint8,0.5,moving_ego_pps200000_low_8loops_stride2_000045_frame82134,82134,3,3,0,215729,6,3,3,0,3,3,0,0,0,0,3.9980098666870836,5.378444176860928,3.9980098666870836,0.0,914045,1532,152,455,4944,0,452,20,0
