profile_id,seed,step_index,interval_start_s,interval_end_s,state_index,state,target_snr_db
FAVORABLE_STABLE,2026082101,202,20.2,20.3,1,INTERMEDIATE,17.234622
FAVORABLE_STABLE,2026082101,203,20.3,20.4,1,INTERMEDIATE,16.784474
FAVORABLE_STABLE,2026082101,204,20.4,20.5,1,INTERMEDIATE,16.332442
FAVORABLE_STABLE,2026082101,205,20.5,20.6,1,INTERMEDIATE,16.813609
FAVORABLE_STABLE,2026082101,206,20.6,20.7,1,INTERMEDIATE,16.745435
FAVORABLE_STABLE,2026082101,207,20.7,20.8,1,INTERMEDIATE,18.132312
FAVORABLE_STABLE,2026082101,208,20.8,20.9,1,INTERMEDIATE,17.851427
FAVORABLE_STABLE,2026082101,209,20.9,21.0,1,INTERMEDIATE,16.197293
FAVORABLE_STABLE,2026082101,210,21.0,21.1,1,INTERMEDIATE,15.440658
FAVORABLE_STABLE,2026082101,211,21.1,21.2,1,INTERMEDIATE,16.904094
FAVORABLE_STABLE,2026082101,212,21.2,21.3,1,INTERMEDIATE,16.218621
FAVORABLE_STABLE,2026082101,213,21.3,21.4,1,INTERMEDIATE,15.076209
FAVORABLE_STABLE,2026082101,214,21.4,21.5,1,INTERMEDIATE,16.668055
FAVORABLE_STABLE,2026082101,215,21.5,21.6,0,ADVERSE,11.649599
FAVORABLE_STABLE,2026082101,216,21.6,21.7,0,ADVERSE,12.939034
FAVORABLE_STABLE,2026082101,217,21.7,21.8,1,INTERMEDIATE,16.657569
FAVORABLE_STABLE,2026082101,218,21.8,21.9,1,INTERMEDIATE,17.953877
FAVORABLE_STABLE,2026082101,219,21.9,22.0,1,INTERMEDIATE,17.177379
FAVORABLE_STABLE,2026082101,220,22.0,22.1,1,INTERMEDIATE,14.583663
FAVORABLE_STABLE,2026082101,221,22.1,22.2,1,INTERMEDIATE,18.405824
FAVORABLE_STABLE,2026082101,222,22.2,22.3,1,INTERMEDIATE,15.947808
FAVORABLE_STABLE,2026082101,223,22.3,22.4,1,INTERMEDIATE,15.811785
FAVORABLE_STABLE,2026082101,224,22.4,22.5,1,INTERMEDIATE,16.378964
FAVORABLE_STABLE,2026082101,225,22.5,22.6,1,INTERMEDIATE,15.351619
FAVORABLE_STABLE,2026082101,226,22.6,22.7,1,INTERMEDIATE,16.123716
FAVORABLE_STABLE,2026082101,227,22.7,22.8,1,INTERMEDIATE,14.838820
FAVORABLE_STABLE,2026082101,228,22.8,22.9,1,INTERMEDIATE,15.967115
FAVORABLE_STABLE,2026082101,229,22.9,23.0,1,INTERMEDIATE,16.648460
FAVORABLE_STABLE,2026082101,230,23.0,23.1,1,INTERMEDIATE,17.264765
FAVORABLE_STABLE,2026082101,231,23.1,23.2,1,INTERMEDIATE,16.994790
FAVORABLE_STABLE,2026082101,232,23.2,23.3,1,INTERMEDIATE,15.856344
FAVORABLE_STABLE,2026082101,233,23.3,23.4,1,INTERMEDIATE,17.528897
FAVORABLE_STABLE,2026082101,234,23.4,23.5,1,INTERMEDIATE,15.400945
FAVORABLE_STABLE,2026082101,235,23.5,23.6,1,INTERMEDIATE,16.808996
FAVORABLE_STABLE,2026082101,236,23.6,23.7,2,FAVORABLE,23.424936
FAVORABLE_STABLE,2026082101,237,23.7,23.8,2,FAVORABLE,21.801733
FAVORABLE_STABLE,2026082101,238,23.8,23.9,2,FAVORABLE,22.896731
FAVORABLE_STABLE,2026082101,239,23.9,24.0,2,FAVORABLE,22.192848
FAVORABLE_STABLE,2026082101,240,24.0,24.1,2,FAVORABLE,20.907308
FAVORABLE_STABLE,2026082101,241,24.1,24.2,2,FAVORABLE,23.138319
FAVORABLE_STABLE,2026082101,242,24.2,24.3,2,FAVORABLE,22.541447
FAVORABLE_STABLE,2026082101,243,24.3,24.4,2,FAVORABLE,24.338625
FAVORABLE_STABLE,2026082101,244,24.4,24.5,2,FAVORABLE,21.697141
FAVORABLE_STABLE,2026082101,245,24.5,24.6,2,FAVORABLE,22.098330
FAVORABLE_STABLE,2026082101,246,24.6,24.7,2,FAVORABLE,21.846466
FAVORABLE_STABLE,2026082101,247,24.7,24.8,2,FAVORABLE,21.781680
FAVORABLE_STABLE,2026082101,248,24.8,24.9,2,FAVORABLE,23.659098
FAVORABLE_STABLE,2026082101,249,24.9,25.0,2,FAVORABLE,22.089042
FAVORABLE_STABLE,2026082101,250,25.0,25.1,1,INTERMEDIATE,18.098620
FAVORABLE_STABLE,2026082101,251,25.1,25.2,2,FAVORABLE,21.589781
FAVORABLE_STABLE,2026082101,252,25.2,25.3,2,FAVORABLE,21.995035
FAVORABLE_STABLE,2026082101,253,25.3,25.4,2,FAVORABLE,22.955212
FAVORABLE_STABLE,2026082101,254,25.4,25.5,2,FAVORABLE,22.034990
FAVORABLE_STABLE,2026082101,255,25.5,25.6,2,FAVORABLE,21.404540
FAVORABLE_STABLE,2026082101,256,25.6,25.7,2,FAVORABLE,22.950016
FAVORABLE_STABLE,2026082101,257,25.7,25.8,2,FAVORABLE,21.461769
FAVORABLE_STABLE,2026082101,258,25.8,25.9,2,FAVORABLE,20.730591
FAVORABLE_STABLE,2026082101,259,25.9,26.0,2,FAVORABLE,21.202688
FAVORABLE_STABLE,2026082101,260,26.0,26.1,2,FAVORABLE,21.785602
FAVORABLE_STABLE,2026082101,261,26.1,26.2,2,FAVORABLE,20.347509
FAVORABLE_STABLE,2026082101,262,26.2,26.3,2,FAVORABLE,21.458499
FAVORABLE_STABLE,2026082101,263,26.3,26.4,2,FAVORABLE,21.618965
FAVORABLE_STABLE,2026082101,264,26.4,26.5,2,FAVORABLE,23.609679
FAVORABLE_STABLE,2026082101,265,26.5,26.6,2,FAVORABLE,22.074323
FAVORABLE_STABLE,2026082101,266,26.6,26.7,2,FAVORABLE,22.876713
FAVORABLE_STABLE,2026082101,267,26.7,26.8,2,FAVORABLE,20.639633
FAVORABLE_STABLE,2026082101,268,26.8,26.9,2,FAVORABLE,23.089251
FAVORABLE_STABLE,2026082101,269,26.9,27.0,2,FAVORABLE,23.184413
FAVORABLE_STABLE,2026082101,270,27.0,27.1,2,FAVORABLE,22.829306
FAVORABLE_STABLE,2026082101,271,27.1,27.2,2,FAVORABLE,22.214736
FAVORABLE_STABLE,2026082101,272,27.2,27.3,2,FAVORABLE,21.054449
FAVORABLE_STABLE,2026082101,273,27.3,27.4,2,FAVORABLE,21.696939
FAVORABLE_STABLE,2026082101,274,27.4,27.5,2,FAVORABLE,22.761888
FAVORABLE_STABLE,2026082101,275,27.5,27.6,2,FAVORABLE,22.754811
FAVORABLE_STABLE,2026082101,276,27.6,27.7,2,FAVORABLE,21.946026
FAVORABLE_STABLE,2026082101,277,27.7,27.8,2,FAVORABLE,21.526607
FAVORABLE_STABLE,2026082101,278,27.8,27.9,2,FAVORABLE,21.585207
FAVORABLE_STABLE,2026082101,279,27.9,28.0,2,FAVORABLE,24.067012
FAVORABLE_STABLE,2026082101,280,28.0,28.1,2,FAVORABLE,22.043177
FAVORABLE_STABLE,2026082101,281,28.1,28.2,2,FAVORABLE,21.504921
FAVORABLE_STABLE,2026082101,282,28.2,28.3,2,FAVORABLE,21.786372
FAVORABLE_STABLE,2026082101,283,28.3,28.4,2,FAVORABLE,21.762644
FAVORABLE_STABLE,2026082101,284,28.4,28.5,2,FAVORABLE,20.643039
FAVORABLE_STABLE,2026082101,285,28.5,28.6,2,FAVORABLE,22.803413
FAVORABLE_STABLE,2026082101,286,28.6,28.7,2,FAVORABLE,21.934271
FAVORABLE_STABLE,2026082101,287,28.7,28.8,2,FAVORABLE,22.976974
FAVORABLE_STABLE,2026082101,288,28.8,28.9,2,FAVORABLE,21.118228
FAVORABLE_STABLE,2026082101,289,28.9,29.0,2,FAVORABLE,21.075405
FAVORABLE_STABLE,2026082101,290,29.0,29.1,2,FAVORABLE,20.610369
FAVORABLE_STABLE,2026082101,291,29.1,29.2,2,FAVORABLE,20.357539
FAVORABLE_STABLE,2026082101,292,29.2,29.3,2,FAVORABLE,20.204250
FAVORABLE_STABLE,2026082101,293,29.3,29.4,2,FAVORABLE,24.489843
FAVORABLE_STABLE,2026082101,294,29.4,29.5,2,FAVORABLE,21.961267
FAVORABLE_STABLE,2026082101,295,29.5,29.6,2,FAVORABLE,21.919304
FAVORABLE_STABLE,2026082101,296,29.6,29.7,2,FAVORABLE,20.975619
FAVORABLE_STABLE,2026082101,297,29.7,29.8,2,FAVORABLE,22.007118
FAVORABLE_STABLE,2026082101,298,29.8,29.9,2,FAVORABLE,21.902807
FAVORABLE_STABLE,2026082101,299,29.9,30.0,2,FAVORABLE,22.465553
FAVORABLE_STABLE,2026082101,300,30.0,30.1,2,FAVORABLE,22.362110
FAVORABLE_STABLE,2026082101,301,30.1,30.2,1,INTERMEDIATE,17.925497
FAVORABLE_STABLE,2026082101,302,30.2,30.3,1,INTERMEDIATE,16.205612
FAVORABLE_STABLE,2026082101,303,30.3,30.4,1,INTERMEDIATE,15.418314
FAVORABLE_STABLE,2026082101,304,30.4,30.5,2,FAVORABLE,21.832870
FAVORABLE_STABLE,2026082101,305,30.5,30.6,2,FAVORABLE,20.980445
FAVORABLE_STABLE,2026082101,306,30.6,30.7,2,FAVORABLE,22.495523
FAVORABLE_STABLE,2026082101,307,30.7,30.8,2,FAVORABLE,22.810904
FAVORABLE_STABLE,2026082101,308,30.8,30.9,2,FAVORABLE,21.049387
FAVORABLE_STABLE,2026082101,309,30.9,31.0,2,FAVORABLE,22.525227
FAVORABLE_STABLE,2026082101,310,31.0,31.1,2,FAVORABLE,21.750667
FAVORABLE_STABLE,2026082101,311,31.1,31.2,2,FAVORABLE,23.019025
FAVORABLE_STABLE,2026082101,312,31.2,31.3,2,FAVORABLE,22.086599
FAVORABLE_STABLE,2026082101,313,31.3,31.4,2,FAVORABLE,23.430390
FAVORABLE_STABLE,2026082101,314,31.4,31.5,2,FAVORABLE,23.188054
FAVORABLE_STABLE,2026082101,315,31.5,31.6,2,FAVORABLE,23.259452
FAVORABLE_STABLE,2026082101,316,31.6,31.7,2,FAVORABLE,22.954758
FAVORABLE_STABLE,2026082101,317,31.7,31.8,2,FAVORABLE,21.382116
FAVORABLE_STABLE,2026082101,318,31.8,31.9,2,FAVORABLE,23.663336
FAVORABLE_STABLE,2026082101,319,31.9,32.0,2,FAVORABLE,21.958991
