episode_id,step_index,timestamp_s,action_id,mode,profile_id,target_fps,payload_kib,channel_rung_true,channel_rung_observed,true_capacity_mbps,estimated_capacity_mbps,offered_mbps,captured,actual_delivery,actual_latency_ms,c1_estimate_miss,pending_count,scheduler_credit,true_expected_g_m,true_risk_p95_m,true_expected_reward,true_safe,payload_provenance,rate_provenance,truth_object_count,observed_object_count,controller,controller_training,controller_feedback_source,controller_feedback_reward,selection_changed_from_greedy,shield_feasible,shield_over_budget,shield_ood,degraded_tier_used,shield_bound_m,shield_expected_g_m,shield_risk_sigma_m,shield_expected_task_utility,shield_prb_cost,shield_expected_reward,matched_true_expected_reward,selected_true_safe,matched_true_risk_p95_m,selected_matched_true_safe,matched_true_unobserved_sentinel,selected_raw_safe,selected_admitted_split,raw_safe_action_count,candidate_action_count,raw_safe_action_ids,candidate_action_ids,observed_vulnerable_count,observed_low_confidence_vulnerable_count,vulnerable_guardrail_applied,vulnerable_guardrail_unachievable,vulnerable_guardrail_removed_action_count,vulnerable_guardrail_removed_action_ids,false_admit_selected,false_admit_selected_matched,true_feasible_frame,matched_true_feasible_frame,false_reject_frame,false_reject_frame_matched,clairvoyant_best_action_id,clairvoyant_best_mode,shield_skip_clairvoyant_split,clairvoyant_best_reward,selected_in_true_candidate_set,oracle_reward_gap_safe_only,oracle_action_set_mismatch,unobserved_gt_object_count,enumerator_exact_candidate_count,enumerator_expected_reward,scenario,scenario_family,replay_split,lambda_rdo_supported_profile_count,lambda_rdo_supported_profiles,lambda_rdo_fallback,lambda_rdo_full_enumerator_action_id,lambda_rdo_full_enumerator_reward_gap,aoi_index_value,aoi_index_reference_skip_bound_m,aoi_index_reason,aoi_index_is_whittle
pcarv5_fast_te02,94,4.7,SKIP,SKIP,,0,0.0,strong,strong,8.125876050096654,7.851875698309766,0.0,False,,,False,0,0.0,54.87974751048772,54.87974751048772,-0.4662837002766502,False,none,none,1,1,budgeted_enumerator,False,none,,False,False,True,False,False,62.92555059482123,59.55390608566368,0.0,0.9057099874855428,0.0,-0.5831376646560493,-0.4662837002766502,False,54.87974751048772,False,False,False,False,0,1,,SKIP,0,0,False,False,0,,False,False,False,False,False,False,SKIP,SKIP,False,-0.4662837002766502,True,0.0,False,0,1.0,-0.5831376646560493,policy_corpus_advisor_rich_v5__test__fast__02,exact_fast_convoy,test,,,,,,,,,
pcarv5_fast_te02,95,4.75,SKIP,SKIP,,0,0.0,strong,strong,8.125876050096654,8.47293630847169,0.0,False,,,False,0,0.0,55.54152181289196,55.54152181289196,-0.4828280578367563,False,none,none,1,1,budgeted_enumerator,False,none,,False,False,True,False,False,61.03828692809852,57.625564899458865,0.0,0.9057099874855428,0.0,-0.5349291350009289,-0.4828280578367563,False,55.54152181289196,False,False,False,False,0,1,,SKIP,0,0,False,False,0,,False,False,False,False,False,False,SKIP,SKIP,False,-0.4828280578367563,True,0.0,False,0,1.0,-0.5349291350009289,policy_corpus_advisor_rich_v5__test__fast__02,exact_fast_convoy,test,,,,,,,,,
pcarv5_fast_te02,96,4.800000000000001,SKIP,SKIP,,0,0.0,strong,strong,8.125876050096654,7.9629773272177395,0.0,False,,,False,0,0.0,56.20312623873448,56.20312623873448,-0.4993681684828193,False,none,none,1,1,budgeted_enumerator,False,none,,False,False,True,False,False,59.08708126662269,55.633288379137,0.0,0.9057099874855428,0.0,-0.48512222199288235,-0.4993681684828193,False,56.20312623873448,False,False,False,False,0,1,,SKIP,0,0,False,False,0,,False,False,False,False,False,False,SKIP,SKIP,False,-0.4993681684828193,True,0.0,False,0,1.0,-0.48512222199288235,policy_corpus_advisor_rich_v5__test__fast__02,exact_fast_convoy,test,,,,,,,,,
pcarv5_fast_te02,97,4.8500000000000005,SKIP,SKIP,,0,0.0,strong,strong,8.125876050096654,8.355029442277349,0.0,False,,,False,0,0.0,56.86910355951446,56.86910355951446,-0.5160176015023188,False,none,none,1,1,budgeted_enumerator,False,none,,False,False,True,False,False,59.01112789074603,55.516220853273005,0.0,0.9057099874855428,0.0,-0.48219553384628244,-0.5160176015023188,False,56.86910355951446,False,False,False,False,0,1,,SKIP,0,0,False,False,0,,False,False,False,False,False,False,SKIP,SKIP,False,-0.5160176015023188,True,0.0,False,0,1.0,-0.48219553384628244,policy_corpus_advisor_rich_v5__test__fast__02,exact_fast_convoy,test,,,,,,,,,
pcarv5_fast_te02,98,4.9,SKIP,SKIP,,0,0.0,mid,strong,17.3258704920929,7.4559267915213,0.0,False,,,False,0,0.0,57.535017682221415,57.535017682221415,-0.5326654545699927,False,none,none,1,1,budgeted_enumerator,False,none,,False,False,True,False,False,58.91684561587449,55.38082496655336,0.0,0.9057099874855428,0.0,-0.4788106366782914,-0.5326654545699927,False,57.535017682221415,False,False,False,False,0,1,,SKIP,0,0,False,False,0,,False,False,False,False,False,False,SKIP,SKIP,False,-0.5326654545699927,True,0.0,False,0,1.0,-0.4788106366782914,policy_corpus_advisor_rich_v5__test__fast__02,exact_fast_convoy,test,,,,,,,,,
pcarv5_fast_te02,99,4.95,SKIP,SKIP,,0,0.0,mid,strong,17.3258704920929,7.671016988639939,0.0,False,,,False,0,0.0,58.18950266682336,58.18950266682336,-0.5490275791850412,False,none,none,1,1,budgeted_enumerator,False,none,,False,False,True,False,False,52.106306359747634,48.52938344132967,0.0,0.9057099874855428,0.0,-0.3075245985476991,-0.5490275791850412,False,58.18950266682336,False,False,False,False,0,1,,SKIP,0,0,False,False,0,,False,False,False,False,False,False,SKIP,SKIP,False,-0.5490275791850412,True,0.0,False,0,1.0,-0.3075245985476991,policy_corpus_advisor_rich_v5__test__fast__02,exact_fast_convoy,test,,,,,,,,,
pcarv5_fast_te02,100,5.0,SKIP,SKIP,,0,0.0,mid,mid,17.3258704920929,15.471126007571423,0.0,False,,,False,0,0.0,58.84366282533779,58.84366282533779,-0.5653815831479021,False,none,none,1,1,budgeted_enumerator,False,none,,False,False,True,False,False,45.12391863822944,41.50621890707622,0.0,0.9057099874855428,0.0,-0.13194548519136262,-0.5653815831479021,False,58.84366282533779,False,False,False,False,0,1,,SKIP,0,0,False,False,0,,False,False,False,False,False,False,SKIP,SKIP,False,-0.5653815831479021,True,0.0,False,0,1.0,-0.13194548519136262,policy_corpus_advisor_rich_v5__test__fast__02,exact_fast_convoy,test,,,,,,,,,
pcarv5_fast_te02,101,5.050000000000001,SKIP,SKIP,,0,0.0,mid,mid,17.3258704920929,18.39660528078997,0.0,False,,,False,0,0.0,59.51208239305012,59.51208239305012,-0.5820920723407104,False,none,none,1,1,budgeted_enumerator,False,none,,False,False,True,False,False,37.96999836462479,34.31176401668156,0.0,0.9057099874855428,0.0,0.047915887068503804,-0.5820920723407104,False,59.51208239305012,False,False,False,False,0,1,,SKIP,0,0,False,False,0,,False,False,False,False,False,False,SKIP,SKIP,False,-0.5820920723407104,True,0.0,False,0,1.0,0.047915887068503804,policy_corpus_advisor_rich_v5__test__fast__02,exact_fast_convoy,test,,,,,,,,,
pcarv5_fast_te02,102,5.1000000000000005,SKIP,SKIP,,0,0.0,strong,mid,8.125876050096654,19.6473478835059,0.0,False,,,False,0,0.0,60.18050483603105,60.18050483603105,-0.5988026334152334,False,none,none,1,1,budgeted_enumerator,False,none,,False,False,True,False,False,30.645161652485477,26.946928429280813,0.0,0.9057099874855428,0.0,0.2320367767535224,-0.5988026334152334,False,60.18050483603105,False,False,False,False,0,1,,SKIP,0,0,False,False,0,,False,False,False,False,False,False,SKIP,SKIP,False,-0.5988026334152334,True,0.0,False,0,1.0,0.2320367767535224,policy_corpus_advisor_rich_v5__test__fast__02,exact_fast_convoy,test,,,,,,,,,
pcarv5_fast_te02,103,5.15,SKIP,SKIP,,0,0.0,strong,mid,8.125876050096654,18.643174386450593,0.0,False,,,False,0,0.0,60.84878715871817,60.84878715871817,-0.6155096914824114,False,none,none,1,1,budgeted_enumerator,False,none,,False,False,True,False,False,27.190643529519747,23.452219139699555,0.0,0.9057099874855428,0.0,0.31940450899305384,-0.6155096914824114,False,60.84878715871817,False,False,False,False,0,1,,SKIP,0,0,False,False,0,,False,False,False,False,False,False,SKIP,SKIP,False,-0.6155096914824114,True,0.0,False,0,1.0,0.31940450899305384,policy_corpus_advisor_rich_v5__test__fast__02,exact_fast_convoy,test,,,,,,,,,
pcarv5_fast_te02,104,5.2,SKIP,SKIP,,0,0.0,strong,strong,8.125876050096654,8.235778487795741,0.0,False,,,False,0,0.0,61.51706900960621,61.51706900960621,-0.6322167377546126,False,none,none,1,1,budgeted_enumerator,False,none,,False,False,True,False,False,23.653581840032622,19.87550041763986,0.0,0.9057099874855428,0.0,0.4088224770445463,-0.6322167377546126,False,61.51706900960621,False,False,False,False,0,1,,SKIP,0,0,False,False,0,,False,False,False,False,False,False,SKIP,SKIP,False,-0.6322167377546126,True,0.0,False,0,1.0,0.4088224770445463,policy_corpus_advisor_rich_v5__test__fast__02,exact_fast_convoy,test,,,,,,,,,
pcarv5_fast_te02,105,5.25,SKIP,SKIP,,0,0.0,strong,strong,8.125876050096654,7.478028235123183,0.0,False,,,False,0,0.0,62.185496324210035,62.185496324210035,-0.6489274206197082,False,none,none,1,0,budgeted_enumerator,False,none,,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,True,False,True,False,16,4,SKIP|SPLIT::ae128__uint4__roi0.0::2fps|SPLIT::ae128__uint4__roi0.5::2fps|SPLIT::ae128__uint4__roi0.5::5fps|SPLIT::ae32__uint4__roi0.0::2fps|SPLIT::ae32__uint4__roi0.0::5fps|SPLIT::ae32__uint4__roi0.3::2fps|SPLIT::ae32__uint4__roi0.3::5fps|SPLIT::ae32__uint4__roi0.5::10fps|SPLIT::ae32__uint4__roi0.5::2fps|SPLIT::ae32__uint4__roi0.5::5fps|SPLIT::ae64__uint4__roi0.3::2fps|SPLIT::ae64__uint4__roi0.3::5fps|SPLIT::ae64__uint4__roi0.5::10fps|SPLIT::ae64__uint4__roi0.5::2fps|SPLIT::ae64__uint4__roi0.5::5fps,SKIP|SPLIT::ae128__uint4__roi0.0::2fps|SPLIT::ae32__uint4__roi0.0::2fps|SPLIT::ae32__uint4__roi0.0::5fps,0,0,False,False,0,,True,False,False,True,False,False,SKIP,SKIP,False,-0.6489274206197082,True,0.0,False,1,4.0,0.0,policy_corpus_advisor_rich_v5__test__fast__02,exact_fast_convoy,test,,,,,,,,,
pcarv5_fast_te02,106,5.300000000000001,SKIP,SKIP,,0,0.0,strong,strong,8.125876050096654,8.283262701338927,0.0,False,,,False,0,0.0,62.85392614030445,62.85392614030445,-0.6656381660220687,False,none,none,1,0,budgeted_enumerator,False,none,,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,True,False,True,False,18,5,SKIP|SPLIT::ae128__uint4__roi0.0::2fps|SPLIT::ae128__uint4__roi0.0::5fps|SPLIT::ae128__uint4__roi0.5::2fps|SPLIT::ae128__uint4__roi0.5::5fps|SPLIT::ae32__uint4__roi0.0::2fps|SPLIT::ae32__uint4__roi0.0::5fps|SPLIT::ae32__uint4__roi0.3::10fps|SPLIT::ae32__uint4__roi0.3::2fps|SPLIT::ae32__uint4__roi0.3::5fps|SPLIT::ae32__uint4__roi0.5::10fps|SPLIT::ae32__uint4__roi0.5::2fps|SPLIT::ae32__uint4__roi0.5::5fps|SPLIT::ae64__uint4__roi0.3::2fps|SPLIT::ae64__uint4__roi0.3::5fps|SPLIT::ae64__uint4__roi0.5::10fps|SPLIT::ae64__uint4__roi0.5::2fps|SPLIT::ae64__uint4__roi0.5::5fps,SKIP|SPLIT::ae128__uint4__roi0.0::2fps|SPLIT::ae128__uint4__roi0.0::5fps|SPLIT::ae32__uint4__roi0.0::2fps|SPLIT::ae32__uint4__roi0.0::5fps,0,0,False,False,0,,True,False,False,True,False,False,SKIP,SKIP,False,-0.6656381660220687,True,0.0,False,1,5.0,0.0,policy_corpus_advisor_rich_v5__test__fast__02,exact_fast_convoy,test,,,,,,,,,
pcarv5_fast_te02,107,5.3500000000000005,SKIP,SKIP,,0,0.0,strong,strong,8.125876050096654,8.608531837244154,0.0,False,,,False,0,0.0,63.52235837870498,63.52235837870498,-0.6823489719820819,False,none,none,1,0,budgeted_enumerator,False,none,,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,True,False,True,False,18,5,SKIP|SPLIT::ae128__uint4__roi0.0::2fps|SPLIT::ae128__uint4__roi0.0::5fps|SPLIT::ae128__uint4__roi0.5::2fps|SPLIT::ae128__uint4__roi0.5::5fps|SPLIT::ae32__uint4__roi0.0::2fps|SPLIT::ae32__uint4__roi0.0::5fps|SPLIT::ae32__uint4__roi0.3::10fps|SPLIT::ae32__uint4__roi0.3::2fps|SPLIT::ae32__uint4__roi0.3::5fps|SPLIT::ae32__uint4__roi0.5::10fps|SPLIT::ae32__uint4__roi0.5::2fps|SPLIT::ae32__uint4__roi0.5::5fps|SPLIT::ae64__uint4__roi0.3::2fps|SPLIT::ae64__uint4__roi0.3::5fps|SPLIT::ae64__uint4__roi0.5::10fps|SPLIT::ae64__uint4__roi0.5::2fps|SPLIT::ae64__uint4__roi0.5::5fps,SKIP|SPLIT::ae128__uint4__roi0.0::2fps|SPLIT::ae128__uint4__roi0.0::5fps|SPLIT::ae32__uint4__roi0.0::2fps|SPLIT::ae32__uint4__roi0.0::5fps,0,0,False,False,0,,True,False,False,True,False,False,SKIP,SKIP,False,-0.6823489719820819,True,0.0,False,1,5.0,0.0,policy_corpus_advisor_rich_v5__test__fast__02,exact_fast_convoy,test,,,,,,,,,
pcarv5_fast_te02,108,5.4,SKIP,SKIP,,0,0.0,strong,strong,8.125876050096654,8.148363561712813,0.0,False,,,False,0,0.0,64.1907929637397,64.1907929637397,-0.6990598366079497,False,none,none,1,0,budgeted_enumerator,False,none,,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,True,False,True,False,18,5,SKIP|SPLIT::ae128__uint4__roi0.0::2fps|SPLIT::ae128__uint4__roi0.0::5fps|SPLIT::ae128__uint4__roi0.5::2fps|SPLIT::ae128__uint4__roi0.5::5fps|SPLIT::ae32__uint4__roi0.0::2fps|SPLIT::ae32__uint4__roi0.0::5fps|SPLIT::ae32__uint4__roi0.3::10fps|SPLIT::ae32__uint4__roi0.3::2fps|SPLIT::ae32__uint4__roi0.3::5fps|SPLIT::ae32__uint4__roi0.5::10fps|SPLIT::ae32__uint4__roi0.5::2fps|SPLIT::ae32__uint4__roi0.5::5fps|SPLIT::ae64__uint4__roi0.3::2fps|SPLIT::ae64__uint4__roi0.3::5fps|SPLIT::ae64__uint4__roi0.5::10fps|SPLIT::ae64__uint4__roi0.5::2fps|SPLIT::ae64__uint4__roi0.5::5fps,SKIP|SPLIT::ae128__uint4__roi0.0::2fps|SPLIT::ae128__uint4__roi0.0::5fps|SPLIT::ae32__uint4__roi0.0::2fps|SPLIT::ae32__uint4__roi0.0::5fps,0,0,False,False,0,,True,False,False,True,False,False,SKIP,SKIP,False,-0.6990598366079497,True,0.0,False,1,5.0,0.0,policy_corpus_advisor_rich_v5__test__fast__02,exact_fast_convoy,test,,,,,,,,,
pcarv5_fast_te02,109,5.45,SKIP,SKIP,,0,0.0,strong,strong,8.125876050096654,8.76189897533804,0.0,False,,,False,0,0.0,64.88366260784612,64.88366260784612,-0.7163815777106104,False,none,none,1,0,budgeted_enumerator,False,none,,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,True,False,True,False,19,5,SKIP|SPLIT::ae128__uint4__roi0.0::2fps|SPLIT::ae128__uint4__roi0.0::5fps|SPLIT::ae128__uint4__roi0.5::2fps|SPLIT::ae128__uint4__roi0.5::5fps|SPLIT::ae32__uint4__roi0.0::2fps|SPLIT::ae32__uint4__roi0.0::5fps|SPLIT::ae32__uint4__roi0.3::10fps|SPLIT::ae32__uint4__roi0.3::2fps|SPLIT::ae32__uint4__roi0.3::5fps|SPLIT::ae32__uint4__roi0.5::10fps|SPLIT::ae32__uint4__roi0.5::15fps|SPLIT::ae32__uint4__roi0.5::2fps|SPLIT::ae32__uint4__roi0.5::5fps|SPLIT::ae64__uint4__roi0.3::2fps|SPLIT::ae64__uint4__roi0.3::5fps|SPLIT::ae64__uint4__roi0.5::10fps|SPLIT::ae64__uint4__roi0.5::2fps|SPLIT::ae64__uint4__roi0.5::5fps,SKIP|SPLIT::ae128__uint4__roi0.0::2fps|SPLIT::ae128__uint4__roi0.0::5fps|SPLIT::ae32__uint4__roi0.0::2fps|SPLIT::ae32__uint4__roi0.0::5fps,0,0,False,False,0,,True,False,False,True,False,False,SKIP,SKIP,False,-0.7163815777106104,True,0.0,False,1,5.0,0.0,policy_corpus_advisor_rich_v5__test__fast__02,exact_fast_convoy,test,,,,,,,,,
pcarv5_fast_te02,110,5.5,SKIP,SKIP,,0,0.0,strong,strong,8.125876050096654,8.576952687979395,0.0,False,,,False,0,0.0,65.57703842810002,65.57703842810002,-0.733715973216958,False,none,none,1,0,budgeted_enumerator,False,none,,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,True,False,True,False,18,5,SKIP|SPLIT::ae128__uint4__roi0.0::2fps|SPLIT::ae128__uint4__roi0.0::5fps|SPLIT::ae128__uint4__roi0.5::2fps|SPLIT::ae128__uint4__roi0.5::5fps|SPLIT::ae32__uint4__roi0.0::2fps|SPLIT::ae32__uint4__roi0.0::5fps|SPLIT::ae32__uint4__roi0.3::10fps|SPLIT::ae32__uint4__roi0.3::2fps|SPLIT::ae32__uint4__roi0.3::5fps|SPLIT::ae32__uint4__roi0.5::10fps|SPLIT::ae32__uint4__roi0.5::2fps|SPLIT::ae32__uint4__roi0.5::5fps|SPLIT::ae64__uint4__roi0.3::2fps|SPLIT::ae64__uint4__roi0.3::5fps|SPLIT::ae64__uint4__roi0.5::10fps|SPLIT::ae64__uint4__roi0.5::2fps|SPLIT::ae64__uint4__roi0.5::5fps,SKIP|SPLIT::ae128__uint4__roi0.0::2fps|SPLIT::ae128__uint4__roi0.0::5fps|SPLIT::ae32__uint4__roi0.0::2fps|SPLIT::ae32__uint4__roi0.0::5fps,0,0,False,False,0,,True,False,False,True,False,False,SKIP,SKIP,False,-0.733715973216958,True,0.0,False,1,5.0,0.0,policy_corpus_advisor_rich_v5__test__fast__02,exact_fast_convoy,test,,,,,,,,,
pcarv5_fast_te02,111,5.550000000000001,SKIP,SKIP,,0,0.0,strong,strong,8.125876050096654,7.924700608532143,0.0,False,,,False,0,0.0,66.26533057417313,66.26533057417313,-0.7509232768687857,False,none,none,1,0,budgeted_enumerator,False,none,,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,True,False,True,False,18,5,SKIP|SPLIT::ae128__uint4__roi0.0::2fps|SPLIT::ae128__uint4__roi0.0::5fps|SPLIT::ae128__uint4__roi0.5::2fps|SPLIT::ae128__uint4__roi0.5::5fps|SPLIT::ae32__uint4__roi0.0::2fps|SPLIT::ae32__uint4__roi0.0::5fps|SPLIT::ae32__uint4__roi0.3::10fps|SPLIT::ae32__uint4__roi0.3::2fps|SPLIT::ae32__uint4__roi0.3::5fps|SPLIT::ae32__uint4__roi0.5::10fps|SPLIT::ae32__uint4__roi0.5::2fps|SPLIT::ae32__uint4__roi0.5::5fps|SPLIT::ae64__uint4__roi0.3::2fps|SPLIT::ae64__uint4__roi0.3::5fps|SPLIT::ae64__uint4__roi0.5::10fps|SPLIT::ae64__uint4__roi0.5::2fps|SPLIT::ae64__uint4__roi0.5::5fps,SKIP|SPLIT::ae128__uint4__roi0.0::2fps|SPLIT::ae128__uint4__roi0.0::5fps|SPLIT::ae32__uint4__roi0.0::2fps|SPLIT::ae32__uint4__roi0.0::5fps,0,0,False,False,0,,True,False,False,True,False,False,SKIP,SKIP,False,-0.7509232768687857,True,0.0,False,1,5.0,0.0,policy_corpus_advisor_rich_v5__test__fast__02,exact_fast_convoy,test,,,,,,,,,
pcarv5_fast_te02,112,5.6000000000000005,SKIP,SKIP,,0,0.0,strong,strong,8.125876050096654,8.44716887624443,0.0,False,,,False,0,0.0,66.95401575277612,66.95401575277612,-0.7681404063338602,False,none,none,1,0,budgeted_enumerator,False,none,,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,True,False,True,False,18,5,SKIP|SPLIT::ae128__uint4__roi0.0::2fps|SPLIT::ae128__uint4__roi0.0::5fps|SPLIT::ae128__uint4__roi0.5::2fps|SPLIT::ae128__uint4__roi0.5::5fps|SPLIT::ae32__uint4__roi0.0::2fps|SPLIT::ae32__uint4__roi0.0::5fps|SPLIT::ae32__uint4__roi0.3::10fps|SPLIT::ae32__uint4__roi0.3::2fps|SPLIT::ae32__uint4__roi0.3::5fps|SPLIT::ae32__uint4__roi0.5::10fps|SPLIT::ae32__uint4__roi0.5::2fps|SPLIT::ae32__uint4__roi0.5::5fps|SPLIT::ae64__uint4__roi0.3::2fps|SPLIT::ae64__uint4__roi0.3::5fps|SPLIT::ae64__uint4__roi0.5::10fps|SPLIT::ae64__uint4__roi0.5::2fps|SPLIT::ae64__uint4__roi0.5::5fps,SKIP|SPLIT::ae128__uint4__roi0.0::2fps|SPLIT::ae128__uint4__roi0.0::5fps|SPLIT::ae32__uint4__roi0.0::2fps|SPLIT::ae32__uint4__roi0.0::5fps,0,0,False,False,0,,True,False,False,True,False,False,SKIP,SKIP,False,-0.7681404063338602,True,0.0,False,1,5.0,0.0,policy_corpus_advisor_rich_v5__test__fast__02,exact_fast_convoy,test,,,,,,,,,
pcarv5_fast_te02,113,5.65,SKIP,SKIP,,0,0.0,strong,strong,8.125876050096654,8.783769395436286,0.0,False,,,False,0,0.0,67.62335596411343,67.62335596411343,-0.7848739116172931,False,none,none,1,0,budgeted_enumerator,False,none,,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,True,False,True,False,19,5,SKIP|SPLIT::ae128__uint4__roi0.0::2fps|SPLIT::ae128__uint4__roi0.0::5fps|SPLIT::ae128__uint4__roi0.5::2fps|SPLIT::ae128__uint4__roi0.5::5fps|SPLIT::ae32__uint4__roi0.0::2fps|SPLIT::ae32__uint4__roi0.0::5fps|SPLIT::ae32__uint4__roi0.3::10fps|SPLIT::ae32__uint4__roi0.3::2fps|SPLIT::ae32__uint4__roi0.3::5fps|SPLIT::ae32__uint4__roi0.5::10fps|SPLIT::ae32__uint4__roi0.5::15fps|SPLIT::ae32__uint4__roi0.5::2fps|SPLIT::ae32__uint4__roi0.5::5fps|SPLIT::ae64__uint4__roi0.3::2fps|SPLIT::ae64__uint4__roi0.3::5fps|SPLIT::ae64__uint4__roi0.5::10fps|SPLIT::ae64__uint4__roi0.5::2fps|SPLIT::ae64__uint4__roi0.5::5fps,SKIP|SPLIT::ae128__uint4__roi0.0::2fps|SPLIT::ae128__uint4__roi0.0::5fps|SPLIT::ae32__uint4__roi0.0::2fps|SPLIT::ae32__uint4__roi0.0::5fps,0,0,False,False,0,,True,False,False,True,False,False,SKIP,SKIP,False,-0.7848739116172931,True,0.0,False,1,5.0,0.0,policy_corpus_advisor_rich_v5__test__fast__02,exact_fast_convoy,test,,,,,,,,,
pcarv5_fast_te02,114,5.7,SKIP,SKIP,,0,0.0,strong,strong,8.125876050096654,7.838857269802618,0.0,False,,,False,0,0.0,68.29269809309002,68.29269809309002,-0.801607464841708,False,none,none,1,0,budgeted_enumerator,False,none,,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,True,False,True,False,18,5,SKIP|SPLIT::ae128__uint4__roi0.0::2fps|SPLIT::ae128__uint4__roi0.0::5fps|SPLIT::ae128__uint4__roi0.5::2fps|SPLIT::ae128__uint4__roi0.5::5fps|SPLIT::ae32__uint4__roi0.0::2fps|SPLIT::ae32__uint4__roi0.0::5fps|SPLIT::ae32__uint4__roi0.3::10fps|SPLIT::ae32__uint4__roi0.3::2fps|SPLIT::ae32__uint4__roi0.3::5fps|SPLIT::ae32__uint4__roi0.5::10fps|SPLIT::ae32__uint4__roi0.5::2fps|SPLIT::ae32__uint4__roi0.5::5fps|SPLIT::ae64__uint4__roi0.3::2fps|SPLIT::ae64__uint4__roi0.3::5fps|SPLIT::ae64__uint4__roi0.5::10fps|SPLIT::ae64__uint4__roi0.5::2fps|SPLIT::ae64__uint4__roi0.5::5fps,SKIP|SPLIT::ae128__uint4__roi0.0::2fps|SPLIT::ae128__uint4__roi0.0::5fps|SPLIT::ae32__uint4__roi0.0::2fps|SPLIT::ae32__uint4__roi0.0::5fps,0,0,False,False,0,,True,False,False,True,False,False,SKIP,SKIP,False,-0.801607464841708,True,0.0,False,1,5.0,0.0,policy_corpus_advisor_rich_v5__test__fast__02,exact_fast_convoy,test,,,,,,,,,
pcarv5_fast_te02,115,5.75,SKIP,SKIP,,0,0.0,strong,strong,8.125876050096654,8.626838888390392,0.0,False,,,False,0,0.0,68.94100739513172,68.94100739513172,-0.8178151973927503,False,none,none,1,0,budgeted_enumerator,False,none,,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,True,False,True,False,18,5,SKIP|SPLIT::ae128__uint4__roi0.0::2fps|SPLIT::ae128__uint4__roi0.0::5fps|SPLIT::ae128__uint4__roi0.5::2fps|SPLIT::ae128__uint4__roi0.5::5fps|SPLIT::ae32__uint4__roi0.0::2fps|SPLIT::ae32__uint4__roi0.0::5fps|SPLIT::ae32__uint4__roi0.3::10fps|SPLIT::ae32__uint4__roi0.3::2fps|SPLIT::ae32__uint4__roi0.3::5fps|SPLIT::ae32__uint4__roi0.5::10fps|SPLIT::ae32__uint4__roi0.5::2fps|SPLIT::ae32__uint4__roi0.5::5fps|SPLIT::ae64__uint4__roi0.3::2fps|SPLIT::ae64__uint4__roi0.3::5fps|SPLIT::ae64__uint4__roi0.5::10fps|SPLIT::ae64__uint4__roi0.5::2fps|SPLIT::ae64__uint4__roi0.5::5fps,SKIP|SPLIT::ae128__uint4__roi0.0::2fps|SPLIT::ae128__uint4__roi0.0::5fps|SPLIT::ae32__uint4__roi0.0::2fps|SPLIT::ae32__uint4__roi0.0::5fps,0,0,False,False,0,,True,False,False,True,False,False,SKIP,SKIP,False,-0.8178151973927503,True,0.0,False,1,5.0,0.0,policy_corpus_advisor_rich_v5__test__fast__02,exact_fast_convoy,test,,,,,,,,,
